Income,DebtToIncomeRatio,UtilityTimeliness,SocialSentiment,GeolocationScore,Default
148335,0.44,1,0.81,0.73,0
21969,0.73,1,0.55,0.86,0
63753,0.79,1,0.83,0.98,0
102811,0.38,1,0.95,0.78,0
24470,0.39,1,0.94,0.76,0
141863,0.39,1,0.73,0.64,0
30225,0.33,1,0.54,0.52,0
127860,0.65,1,0.34,0.62,0
143008,0.63,1,0.78,0.71,1
127510,0.44,0,0.94,0.42,0
128295,0.13,1,0.34,0.69,1
43196,0.32,1,0.3,0.92,0
125823,0.3,1,0.84,0.99,0
33669,0.67,1,0.37,0.91,0
57380,0.16,0,0.35,0.5,0
144398,0.66,0,0.89,0.49,0
130677,0.57,1,0.35,0.64,0
135886,0.61,0,0.37,0.54,0
146753,0.4,0,0.67,0.81,1
68320,0.58,0,0.79,0.45,1
67414,0.53,0,0.56,0.67,0
123542,0.64,1,0.57,0.57,0
35577,0.41,1,0.71,0.76,0
145354,0.43,1,0.63,0.88,1
108009,0.55,1,0.31,0.95,0
146365,0.18,0,0.37,0.98,0
75409,0.41,0,0.68,0.61,0
48625,0.78,1,0.82,0.91,0
101040,0.13,1,0.8,0.76,0
44089,0.32,0,0.78,0.82,0
56487,0.32,1,0.8,0.91,1
85838,0.54,1,0.33,0.48,1
116999,0.17,1,0.88,0.97,1
130448,0.54,0,0.88,0.73,0
114795,0.17,1,0.65,0.6,1
70138,0.17,0,0.46,0.6,0
62823,0.61,1,0.68,0.85,0
57208,0.33,1,0.66,0.81,1
74061,0.78,1,0.44,0.84,0
50659,0.13,0,0.69,0.55,0
149824,0.41,0,0.82,0.5,0
121376,0.18,1,0.82,0.83,1
51890,0.35,1,0.34,0.58,1
99134,0.8,1,0.43,0.53,0
67055,0.72,1,0.73,0.53,1
132269,0.13,0,0.86,0.49,1
39508,0.49,1,0.64,0.66,0
62287,0.55,0,0.76,0.56,0
98916,0.25,0,0.31,0.94,0
46984,0.2,1,0.7,0.81,0
130169,0.73,1,0.93,0.85,0
28125,0.78,1,0.73,0.64,0
56059,0.79,1,0.9,0.76,0
89569,0.65,1,0.67,0.7,1
123409,0.56,0,0.85,0.5,1
37087,0.34,1,0.38,0.43,0
126437,0.22,1,0.38,0.81,0
135262,0.16,1,0.38,0.47,1
25704,0.59,1,0.62,0.43,0
80576,0.65,1,0.51,0.67,0
93384,0.68,1,0.77,0.84,0
107128,0.74,1,0.89,0.86,0
131279,0.72,1,0.7,0.92,0
92460,0.8,0,0.44,0.52,1
47208,0.27,1,0.91,0.99,0
138516,0.63,0,0.64,0.86,0
149612,0.51,0,0.77,0.49,0
105150,0.28,0,0.88,0.9,0
86024,0.79,0,0.94,0.7,0
59882,0.73,1,0.63,0.44,0
45923,0.19,1,0.83,0.48,0
146561,0.12,0,0.67,0.66,0
134044,0.58,0,0.62,0.72,1
121477,0.52,1,0.65,0.97,1
49165,0.76,0,0.61,0.53,1
87203,0.26,1,0.57,0.68,0
111749,0.16,0,0.77,0.54,0
24114,0.28,0,0.46,0.74,1
84965,0.11,1,0.7,0.95,0
56321,0.13,1,0.76,0.74,0
93297,0.74,1,0.88,0.71,0
116652,0.35,0,0.52,0.85,1
119304,0.39,1,0.86,0.49,1
133942,0.11,1,0.91,0.94,0
45426,0.29,0,0.72,0.75,1
37772,0.66,0,0.8,0.81,0
123754,0.53,0,0.56,0.89,0
23712,0.63,1,0.92,0.78,0
21367,0.41,0,0.74,0.78,0
126493,0.32,1,0.5,0.84,1
127317,0.44,0,0.56,0.43,0
135142,0.33,0,0.7,0.63,0
111736,0.69,0,0.45,0.98,1
71924,0.31,1,0.79,0.55,0
23726,0.56,0,0.45,0.73,0
109152,0.2,1,0.68,0.51,0
47723,0.58,1,0.75,0.59,0
146969,0.74,1,0.86,0.83,0
123110,0.53,1,0.78,0.79,0
120494,0.49,1,0.82,0.65,0
29108,0.77,1,0.89,0.96,0
97714,0.54,1,0.69,0.87,0
55643,0.28,0,0.85,0.56,0
51324,0.3,0,0.45,0.68,0
123896,0.59,1,0.83,0.93,0
103360,0.61,1,0.44,0.41,0
130896,0.31,1,0.91,0.75,0
28927,0.34,0,0.51,0.54,0
113680,0.79,1,0.41,0.44,0
116546,0.17,1,0.4,0.95,1
42443,0.38,1,0.42,0.89,0
99973,0.14,1,0.59,0.51,0
83449,0.67,1,0.64,0.9,0
129834,0.16,0,0.89,0.49,0
125314,0.57,1,0.55,0.69,1
96743,0.14,1,0.44,0.84,0
141805,0.57,1,0.78,0.72,0
80233,0.69,1,0.39,0.91,0
45537,0.38,1,0.88,0.77,0
121293,0.47,0,0.57,0.66,0
97576,0.38,0,0.7,0.96,0
127522,0.31,1,0.42,0.42,0
42612,0.66,1,0.39,0.69,1
113977,0.29,0,0.82,0.8,0
26471,0.61,1,0.58,0.9,0
55631,0.24,1,0.94,0.72,1
148449,0.27,0,0.64,0.93,0
128997,0.34,0,0.85,0.66,0
112059,0.51,0,0.94,0.59,1
51348,0.42,1,0.48,0.98,0
84732,0.62,1,0.82,0.8,0
21177,0.25,1,0.31,0.66,1
24760,0.11,1,0.74,0.93,1
52779,0.64,1,0.78,0.81,1
41636,0.68,1,0.61,0.78,0
101889,0.14,1,0.41,0.84,0
73551,0.53,1,0.7,0.84,0
31556,0.36,0,0.88,0.7,0
47598,0.66,1,0.91,0.65,0
31563,0.71,1,0.78,0.95,0
66819,0.7,0,0.47,0.7,0
129326,0.64,1,0.87,0.53,1
93770,0.29,1,0.88,0.71,0
111055,0.67,1,0.54,0.42,0
46966,0.47,1,0.42,0.83,0
140133,0.14,0,0.87,0.48,1
101709,0.42,1,0.88,0.47,0
79889,0.76,1,0.37,0.97,0
46987,0.72,1,0.93,0.86,0
98714,0.17,1,0.65,0.65,0
124874,0.62,1,0.95,0.54,0
78348,0.66,0,0.59,0.91,0
44596,0.29,1,0.65,0.98,0
53174,0.43,1,0.47,0.71,0
84106,0.6,1,0.88,0.75,0
127510,0.41,1,0.59,0.55,0
89967,0.18,1,0.83,0.75,0
79182,0.59,1,0.35,0.64,0
113300,0.74,0,0.81,0.91,1
107163,0.56,1,0.62,0.63,0
59310,0.64,1,0.3,0.79,0
76088,0.35,0,0.45,0.52,0
148803,0.23,0,0.43,0.45,0
28906,0.55,1,0.79,0.42,1
56914,0.33,1,0.61,0.65,0
130350,0.7,0,0.4,0.5,0
65379,0.19,0,0.47,1.0,1
98612,0.4,0,0.63,0.88,0
134828,0.38,0,0.31,0.82,0
147445,0.76,1,0.58,0.88,0
57650,0.21,1,0.74,0.56,0
66881,0.11,1,0.64,0.93,0
66413,0.27,1,0.69,1.0,0
26012,0.67,1,0.51,0.57,0
70115,0.25,1,0.42,0.99,0
27151,0.27,1,0.83,0.59,0
77716,0.19,1,0.89,0.41,0
113747,0.6,1,0.63,0.62,0
112653,0.15,1,0.5,1.0,0
56378,0.33,1,0.63,0.78,0
62652,0.3,0,0.87,0.82,0
92430,0.49,0,0.75,0.54,0
33467,0.61,1,0.86,0.49,0
51010,0.47,1,0.51,0.93,0
148647,0.75,1,0.76,0.65,0
141999,0.77,1,0.72,0.4,0
134793,0.35,0,0.67,0.58,0
74691,0.64,1,0.64,0.52,0
84157,0.62,1,0.66,0.76,0
128177,0.73,0,0.85,0.85,0
32289,0.41,1,0.9,0.7,0
64976,0.47,1,0.37,0.51,0
63596,0.39,1,0.67,0.43,0
43171,0.7,1,0.9,0.59,1
120441,0.26,1,0.39,0.88,1
146296,0.27,1,0.57,0.65,0
106365,0.36,1,0.36,0.55,0
138218,0.26,1,0.37,0.41,0
119590,0.49,1,0.89,0.7,0
134014,0.19,1,0.59,0.81,0
64139,0.32,1,0.75,0.51,0
68713,0.74,1,0.39,0.72,0
49734,0.39,1,0.31,0.65,1
92588,0.62,1,0.88,0.82,1
83646,0.18,1,0.67,0.92,1
23654,0.27,1,0.31,0.58,0
109022,0.67,0,0.95,0.94,0
38743,0.63,1,0.62,0.82,1
68368,0.37,1,0.61,0.42,0
110025,0.77,1,0.7,0.87,0
94172,0.74,1,0.31,0.7,1
26441,0.77,1,0.67,0.97,0
139735,0.4,1,0.71,0.59,0
44611,0.24,1,0.49,0.75,0
139891,0.54,0,0.77,0.97,0
127971,0.58,0,0.55,0.56,0
32149,0.19,1,0.77,0.68,0
120102,0.65,0,0.39,0.85,0
79189,0.11,1,0.89,0.81,1
127904,0.44,1,0.87,0.9,1
41675,0.33,1,0.4,0.71,0
91031,0.62,1,0.91,0.59,0
62668,0.32,1,0.66,0.72,0
33673,0.68,1,0.76,0.61,1
149582,0.52,1,0.85,0.51,1
96666,0.66,0,0.35,0.73,0
108204,0.79,1,0.41,0.43,0
100758,0.58,1,0.49,0.42,0
85429,0.79,0,0.61,0.44,0
43669,0.12,1,0.52,0.8,1
54068,0.34,1,0.63,0.64,0
108789,0.18,1,0.42,0.7,0
29435,0.28,0,0.74,0.61,0
114088,0.69,1,0.34,0.55,0
72249,0.12,1,0.53,0.61,0
57384,0.46,1,0.42,0.52,1
148782,0.5,1,0.77,0.81,0
101929,0.49,1,0.87,0.46,0
147959,0.43,0,0.35,0.71,0
96153,0.65,1,0.81,0.69,0
124056,0.19,0,0.88,0.58,0
95388,0.32,0,0.93,0.46,0
51401,0.53,0,0.68,0.82,1
145511,0.58,1,0.51,0.74,1
91831,0.38,1,0.51,0.89,0
139503,0.71,0,0.55,0.54,0
135760,0.39,1,0.7,0.87,1
121529,0.38,0,0.62,0.58,0
147834,0.13,1,0.72,0.47,0
54084,0.49,1,0.33,0.48,0
140387,0.6,1,0.37,0.53,0
130641,0.18,1,0.93,0.81,1
125111,0.31,1,0.95,0.55,0
75826,0.65,1,0.79,0.76,0
56451,0.36,0,0.47,0.55,0
27227,0.27,0,0.92,0.62,1
51910,0.57,1,0.44,0.93,0
56041,0.24,1,0.78,0.7,1
108920,0.73,1,0.37,0.76,1
85681,0.17,0,0.72,0.51,1
123314,0.59,1,0.79,0.48,0
101571,0.45,0,0.86,0.65,0
85481,0.71,0,0.78,0.91,1
88576,0.19,1,0.9,0.54,1
127958,0.57,1,0.64,0.77,1
149265,0.5,1,0.74,0.92,0
147556,0.44,1,0.54,0.96,0
84174,0.44,1,0.31,1.0,1
46160,0.61,0,0.79,0.86,0
135170,0.76,1,0.87,0.45,0
137867,0.16,1,0.41,0.92,0
37633,0.11,1,0.32,0.93,0
114880,0.66,1,0.41,0.73,1
37014,0.18,1,0.88,0.44,0
100532,0.79,1,0.49,0.69,0
69104,0.53,0,0.45,0.53,0
61621,0.56,0,0.31,0.67,1
97231,0.24,1,0.49,0.83,0
88388,0.27,1,0.77,0.8,0
36014,0.56,1,0.92,0.87,0
112578,0.74,1,0.5,0.69,0
53755,0.79,1,0.46,0.71,1
60390,0.24,1,0.88,0.96,0
43711,0.19,1,0.85,0.78,0
111658,0.14,0,0.51,0.85,0
77993,0.71,1,0.34,0.8,0
94696,0.31,1,0.94,0.78,1
47213,0.1,0,0.74,0.95,0
135788,0.26,1,0.9,0.61,0
124956,0.34,1,0.52,0.66,1
77784,0.79,1,0.72,0.63,0
27421,0.47,1,0.74,0.86,0
106936,0.24,0,0.87,0.92,0
119073,0.33,1,0.95,0.61,0
37727,0.33,1,0.37,0.49,0
132418,0.11,0,0.71,0.7,0
24358,0.19,1,0.52,0.99,0
85108,0.59,0,0.83,0.52,0
146609,0.18,1,0.79,0.67,0
114018,0.26,1,0.88,0.56,0
144457,0.35,1,0.52,0.95,1
52117,0.63,1,0.42,0.73,0
108700,0.51,1,0.31,0.75,0
51910,0.58,0,0.47,0.4,0
146888,0.5,1,0.54,0.79,0
118032,0.58,0,0.91,0.58,0
75754,0.1,0,0.62,0.71,0
82438,0.75,1,0.66,0.72,0
129847,0.18,1,0.87,0.76,0
49371,0.38,1,0.88,0.89,1
71501,0.64,0,0.64,0.58,0
80946,0.4,1,0.37,0.55,0
58467,0.76,1,0.48,0.88,0
37625,0.43,0,0.6,0.83,1
53893,0.71,1,0.79,0.54,0
96329,0.67,0,0.76,0.4,1
51007,0.79,1,0.72,0.8,0
111302,0.75,1,0.87,0.49,0
59532,0.73,1,0.82,0.97,0
74253,0.61,0,0.94,0.76,0
32323,0.36,0,0.88,0.91,0
131335,0.17,0,0.43,0.88,0
132356,0.58,0,0.34,0.73,0
130944,0.79,0,0.57,0.66,0
93379,0.61,1,0.7,0.7,1
34210,0.75,0,0.72,0.88,0
36456,0.66,1,0.47,0.78,0
51367,0.21,1,0.86,0.52,0
74624,0.27,0,0.51,0.77,0
30106,0.34,1,0.9,0.64,0
123493,0.22,0,0.61,0.44,0
88008,0.51,1,0.31,0.63,0
145926,0.78,1,0.41,0.54,0
135395,0.63,0,0.37,0.9,1
136492,0.4,1,0.33,0.46,0
92240,0.1,0,0.76,0.62,0
84315,0.32,1,0.43,0.82,0
89249,0.47,1,0.85,0.94,0
90587,0.33,0,0.47,0.6,0
30756,0.18,1,0.32,0.76,0
88011,0.41,0,0.83,0.62,0
56378,0.28,0,0.6,0.52,1
24255,0.74,0,0.69,0.6,0
34484,0.17,1,0.52,0.78,0
145703,0.13,1,0.33,0.83,0
76549,0.1,1,0.54,0.62,0
54503,0.33,1,0.64,0.49,0
144465,0.56,0,0.31,0.48,1
93794,0.61,1,0.67,0.89,0
145941,0.42,1,0.88,0.79,0
126283,0.58,1,0.44,0.84,1
120732,0.35,1,0.9,0.69,0
65113,0.57,1,0.36,0.67,0
125730,0.13,0,0.84,0.53,0
94069,0.37,0,0.85,0.5,1
118117,0.65,1,0.47,0.49,0
25249,0.66,1,0.92,1.0,1
145654,0.6,1,0.57,0.89,0
139979,0.24,1,0.39,0.78,0
39201,0.27,0,0.68,0.53,0
145541,0.8,1,0.95,0.6,1
78576,0.17,1,0.88,0.61,0
138562,0.23,1,0.48,0.69,0
145281,0.19,1,0.68,0.65,1
29686,0.33,1,0.37,0.96,0
132413,0.25,1,0.6,0.83,0
73363,0.45,1,0.64,0.45,0
117543,0.43,1,0.5,0.62,0
20661,0.73,0,0.61,0.48,0
64843,0.12,1,0.9,0.57,0
115673,0.32,0,0.63,0.98,0
80963,0.52,1,0.84,0.82,0
133092,0.52,0,0.51,0.4,0
62828,0.44,1,0.93,0.6,1
68604,0.67,1,0.36,0.66,1
30526,0.14,0,0.68,0.76,0
88910,0.67,0,0.81,0.7,1
45592,0.45,1,0.83,0.44,1
48982,0.19,1,0.43,0.71,0
20207,0.72,0,0.56,0.48,1
120969,0.55,0,0.71,0.71,1
137181,0.21,1,0.51,0.55,0
108733,0.12,1,0.73,0.49,0
118936,0.2,0,0.55,0.57,0
144982,0.53,1,0.53,0.46,0
145839,0.23,1,0.37,0.57,0
88619,0.26,0,0.33,0.92,1
49328,0.12,1,0.84,0.58,0
66479,0.61,0,0.62,0.68,0
128427,0.67,0,0.67,0.71,0
40103,0.66,0,0.54,0.51,0
59891,0.19,1,0.39,0.67,0
30754,0.73,1,0.59,0.91,1
119983,0.57,1,0.45,0.45,0
101437,0.73,0,0.84,0.95,1
118540,0.41,0,0.94,0.92,1
92982,0.41,1,0.88,0.91,0
122747,0.65,0,0.64,0.52,0
75922,0.17,1,0.71,0.69,0
68231,0.46,1,0.92,0.77,0
49301,0.69,1,0.65,0.46,0
111652,0.68,0,0.72,0.73,0
140787,0.77,1,0.71,0.9,0
146823,0.59,0,0.76,0.96,0
82711,0.25,1,0.72,0.57,0
61323,0.11,1,0.74,0.57,0
38752,0.44,1,0.77,0.56,0
117912,0.46,1,0.83,0.49,0
102205,0.27,1,0.56,0.66,0
118452,0.19,0,0.78,0.87,1
33395,0.51,0,0.37,0.83,0
105957,0.63,1,0.87,0.94,0
141237,0.8,1,0.49,0.61,0
76273,0.63,1,0.56,0.74,0
147431,0.66,1,0.82,0.86,0
111878,0.53,0,0.71,0.94,1
24895,0.79,1,0.5,0.92,0
139968,0.55,1,0.45,0.68,0
135700,0.7,0,0.92,0.94,0
96559,0.76,1,0.36,0.67,0
30699,0.75,1,0.3,0.94,0
85061,0.37,1,0.74,0.87,0
29715,0.16,1,0.7,0.53,0
39169,0.22,1,0.78,0.96,0
145436,0.14,1,0.78,0.55,0
138413,0.17,1,0.86,0.95,0
36163,0.23,1,0.9,0.77,0
139264,0.34,0,0.8,0.8,0
25782,0.48,0,0.45,0.47,0
108177,0.6,0,0.6,0.44,0
149772,0.25,1,0.72,0.98,0
144481,0.57,1,0.65,0.6,0
104328,0.59,0,0.4,0.91,0
135028,0.49,0,0.68,0.82,1
55585,0.73,1,0.88,0.76,0
50682,0.18,1,0.57,0.81,1
67864,0.22,1,0.73,0.45,0
149992,0.4,1,0.7,0.65,0
104416,0.19,1,0.55,0.76,0
75114,0.5,1,0.67,0.92,0
147810,0.38,1,0.44,0.83,0
58067,0.3,0,0.65,0.55,0
62685,0.22,1,0.82,0.99,0
142262,0.33,0,0.79,0.79,0
38073,0.53,0,0.53,0.7,0
56035,0.5,1,0.37,0.87,0
84977,0.21,1,0.82,0.76,0
122710,0.19,1,0.47,0.83,1
110373,0.12,1,0.33,0.77,0
103362,0.11,1,0.59,0.51,0
110517,0.72,0,0.78,0.73,0
85450,0.13,0,0.83,0.57,1
30382,0.61,1,0.94,0.74,0
24437,0.71,1,0.42,0.48,0
90971,0.17,1,0.49,0.54,0
84612,0.41,1,0.7,0.89,0
110355,0.77,0,0.83,0.64,0
81929,0.68,0,0.45,0.8,0
122411,0.44,1,0.57,0.7,0
117518,0.63,1,0.57,0.6,0
118864,0.68,1,0.8,0.7,0
32329,0.34,1,0.46,0.89,0
145605,0.72,1,0.93,0.57,0
45169,0.43,0,0.63,0.65,0
107468,0.47,1,0.48,0.52,0
54594,0.8,1,0.48,0.61,0
96957,0.69,1,0.31,0.93,0
80631,0.35,1,0.75,0.87,0
65033,0.11,1,0.8,0.62,1
83133,0.54,1,0.32,0.48,0
93165,0.59,0,0.68,0.65,0
93861,0.56,0,0.81,0.86,0
72290,0.78,1,0.54,0.43,0
114031,0.7,1,0.58,0.85,0
51750,0.41,0,0.54,0.81,0
115155,0.14,0,0.51,0.44,1
60461,0.43,1,0.62,0.78,0
93800,0.58,1,0.41,0.58,1
98222,0.53,0,0.59,0.51,0
132020,0.48,1,0.91,0.63,0
44226,0.43,1,0.32,0.52,0
26721,0.31,1,0.41,0.89,0
76154,0.29,0,0.81,0.85,0
40609,0.45,1,0.39,0.99,1
72130,0.21,1,0.48,0.72,1
92909,0.34,0,0.6,0.45,0
124211,0.33,1,0.91,0.62,0
75249,0.51,0,0.42,0.9,1
68895,0.15,1,0.9,0.64,0
114473,0.68,1,0.77,0.67,0
25656,0.49,0,0.74,0.65,0
144865,0.57,0,0.77,0.54,0
94520,0.59,1,0.32,0.44,0
83740,0.3,0,0.36,0.51,1
84309,0.43,1,0.52,0.62,0
49984,0.77,1,0.35,0.55,0
138947,0.64,1,0.94,0.74,0
93822,0.78,1,0.68,0.77,1
25901,0.62,1,0.62,0.74,1
51552,0.22,0,0.81,0.45,0
111245,0.15,0,0.94,0.8,0
51055,0.5,0,0.92,0.63,1
57685,0.35,1,0.82,0.93,0
93965,0.29,1,0.55,0.72,1
34716,0.67,1,0.34,0.45,0
134099,0.36,1,0.36,0.41,0
31138,0.32,1,0.3,0.82,1
55298,0.69,0,0.3,0.64,1
71112,0.69,0,0.91,0.57,0
43429,0.35,1,0.9,0.67,0
70200,0.68,1,0.73,0.44,0
91308,0.7,1,0.77,0.64,0
68244,0.4,1,0.63,0.59,0
137217,0.15,1,0.45,0.88,0
134055,0.1,0,0.89,0.5,1
121268,0.47,1,0.48,0.85,0
125441,0.34,1,0.78,0.7,0
37347,0.8,0,0.46,0.45,1
36920,0.64,1,0.87,0.98,0
51822,0.63,1,0.72,0.84,0
66659,0.77,1,0.72,0.56,0
60108,0.72,0,0.36,0.75,0
148955,0.32,0,0.57,0.94,0
109099,0.22,0,0.64,0.96,1
27967,0.62,0,0.49,0.84,1
130719,0.36,1,0.87,0.84,0
31871,0.43,1,0.84,0.57,0
114299,0.54,1,0.62,0.99,0
97452,0.74,1,0.52,0.55,0
94270,0.39,0,0.82,0.45,1
53613,0.65,1,0.43,0.99,1
48179,0.29,1,0.35,0.49,0
140465,0.59,1,0.33,0.71,0
72188,0.1,0,0.33,0.68,0
75099,0.71,1,0.62,0.91,0
55262,0.12,1,0.47,0.64,0
98213,0.6,1,0.75,0.7,0
137407,0.13,0,0.73,0.43,0
38268,0.29,1,0.65,0.52,0
97866,0.45,1,0.53,0.9,0
106269,0.39,0,0.85,0.69,1
80545,0.23,1,0.76,0.54,0
123483,0.33,0,0.48,0.62,0
112822,0.61,1,0.63,0.57,1
92146,0.57,1,0.4,0.73,0
91966,0.15,0,0.51,0.43,0
59922,0.62,1,0.95,0.53,0
99364,0.14,0,0.45,0.61,0
62913,0.48,1,0.75,0.96,0
117033,0.28,1,0.45,0.77,0
124792,0.51,1,0.91,0.7,0
139425,0.28,1,0.5,0.51,1
75677,0.79,1,0.53,0.73,0
122154,0.32,1,0.69,0.96,0
69841,0.27,1,0.68,0.74,0
66332,0.29,0,0.68,0.5,1
112062,0.73,0,0.67,1.0,0
139863,0.55,1,0.5,0.7,0
115694,0.61,1,0.58,0.59,0
45032,0.74,1,0.69,0.7,0
57846,0.74,0,0.74,0.56,1
79474,0.62,1,0.46,0.42,0
64936,0.24,1,0.76,0.93,0
49794,0.69,1,0.9,0.66,1
81588,0.24,1,0.79,0.85,0
90984,0.62,1,0.35,0.98,0
70331,0.58,1,0.6,0.78,1
114397,0.63,1,0.58,0.81,1
48141,0.47,1,0.52,0.97,0
29074,0.55,0,0.62,0.71,1
26406,0.77,1,0.59,0.59,0
117359,0.17,1,0.3,0.95,0
143279,0.32,1,0.45,0.44,0
43291,0.53,0,0.44,0.53,0
61568,0.77,0,0.53,0.6,0
117539,0.17,1,0.41,0.87,0
66851,0.12,1,0.34,0.94,1
119942,0.14,1,0.43,0.67,0
74823,0.14,1,0.86,0.57,0
43312,0.74,1,0.82,0.61,1
63108,0.6,0,0.59,0.79,0
86918,0.57,1,0.87,0.49,0
54171,0.47,1,0.45,0.73,1
61779,0.65,1,0.68,0.75,0
88828,0.21,1,0.39,0.82,0
127315,0.37,1,0.84,0.76,0
118723,0.44,1,0.38,0.46,0
32411,0.18,1,0.32,0.81,1
122821,0.39,1,0.48,0.41,0
137990,0.32,1,0.89,0.63,1
77009,0.12,0,0.38,0.65,0
35422,0.2,1,0.51,0.47,0
62468,0.63,0,0.51,0.41,0
52371,0.11,0,0.82,0.44,1
77022,0.75,0,0.57,0.67,0
91229,0.16,1,0.7,0.54,0
119071,0.66,1,0.56,0.44,0
71196,0.73,1,0.66,0.55,0
100354,0.76,0,0.34,0.72,0
116774,0.71,0,0.54,0.85,0
116410,0.3,1,0.86,0.65,0
46715,0.33,0,0.75,0.77,0
47605,0.4,1,0.94,0.76,0
119853,0.2,1,0.81,0.94,0
51174,0.12,1,0.59,0.51,0
29956,0.71,1,0.74,0.69,0
124444,0.49,0,0.8,0.78,0
96373,0.53,1,0.48,0.71,0
89252,0.75,1,0.34,0.67,0
81949,0.57,1,0.56,0.98,0
82646,0.58,0,0.39,0.97,0
90017,0.65,1,0.48,0.77,0
83037,0.18,1,0.92,0.66,0
109818,0.35,0,0.85,0.85,0
26548,0.78,1,0.69,0.71,0
136981,0.75,0,0.56,1.0,0
123141,0.72,1,0.47,0.81,0
93294,0.42,1,0.67,0.44,1
129204,0.7,1,0.65,0.64,0
43177,0.13,1,0.81,0.84,0
44022,0.2,1,0.9,0.91,1
126297,0.39,1,0.51,0.89,1
140695,0.44,1,0.43,0.99,0
25542,0.28,0,0.56,0.69,0
111012,0.35,1,0.58,0.48,0
116320,0.21,1,0.33,0.79,0
80428,0.44,1,0.86,0.44,0
42740,0.66,1,0.95,0.98,0
79353,0.56,1,0.9,0.86,0
110353,0.18,1,0.86,0.99,0
133132,0.44,1,0.95,0.63,0
76532,0.59,1,0.89,0.41,0
36052,0.47,1,0.75,0.71,1
120689,0.37,1,0.41,0.47,0
67076,0.54,0,0.4,0.81,0
73420,0.78,0,0.33,0.7,1
20671,0.17,1,0.57,0.85,0
20163,0.37,0,0.83,0.57,0
61424,0.38,1,0.62,0.9,0
129538,0.5,1,0.54,0.79,0
73744,0.21,0,0.37,0.99,0
90331,0.22,1,0.33,0.51,1
30634,0.3,1,0.56,0.43,0
24798,0.77,1,0.36,0.91,1
42420,0.61,0,0.37,0.6,0
137043,0.56,1,0.56,0.66,1
140575,0.67,1,0.63,0.96,0
147158,0.19,0,0.42,0.66,0
49300,0.7,1,0.75,0.58,0
109881,0.52,1,0.57,0.44,1
30749,0.33,0,0.36,0.67,0
124131,0.67,1,0.71,0.79,0
45121,0.66,1,0.53,0.56,0
148563,0.69,0,0.33,0.83,1
57487,0.18,0,0.92,0.69,1
113947,0.78,0,0.67,0.91,0
53361,0.77,0,0.61,0.5,0
41223,0.35,1,0.86,0.85,0
92930,0.15,0,0.91,0.96,0
34056,0.22,1,0.44,0.84,0
48380,0.79,1,0.83,0.64,0
46035,0.49,1,0.84,0.54,0
50620,0.35,0,0.34,0.46,0
39877,0.3,1,0.76,0.79,1
145481,0.28,0,0.34,0.49,1
75316,0.56,1,0.69,0.9,0
84041,0.39,1,0.74,0.98,0
128940,0.78,1,0.54,0.48,0
137360,0.58,1,0.87,0.63,1
73352,0.65,1,0.82,0.96,0
50911,0.3,1,0.9,0.68,0
52784,0.16,1,0.5,0.72,0
23191,0.44,1,0.31,0.85,0
53160,0.32,1,0.83,0.53,0
110536,0.24,1,0.44,0.99,0
124576,0.77,1,0.6,0.87,0
84641,0.41,1,0.83,0.5,0
69723,0.22,1,0.44,0.47,0
23631,0.24,1,0.5,0.96,0
26172,0.3,0,0.59,0.81,0
62080,0.8,0,0.48,0.42,0
109097,0.29,1,0.6,0.49,0
110353,0.33,1,0.31,0.43,0
40281,0.56,1,0.44,0.98,1
48671,0.31,1,0.84,0.7,0
142811,0.25,1,0.57,0.68,0
71431,0.21,1,0.71,0.97,1
110900,0.32,0,0.45,0.7,0
142139,0.17,1,0.72,0.71,1
127210,0.11,0,0.95,0.99,0
147734,0.66,1,0.69,0.47,0
112961,0.2,0,0.71,0.99,0
135463,0.64,1,0.37,0.5,1
48602,0.66,1,0.56,0.68,0
108789,0.48,0,0.86,0.6,0
71399,0.32,1,0.84,0.97,0
43472,0.2,1,0.64,0.69,0
69230,0.62,0,0.89,0.41,1
93616,0.52,1,0.39,0.53,1
27099,0.56,1,0.73,0.66,0
138614,0.11,1,0.46,0.81,0
45431,0.75,0,0.72,0.74,0
76492,0.15,0,0.36,0.91,0
116722,0.36,1,0.91,0.9,0
67684,0.38,0,0.81,0.75,0
50111,0.1,0,0.43,0.74,0
125387,0.45,1,0.71,0.57,0
83936,0.63,1,0.79,0.97,1
42614,0.68,1,0.44,0.45,1
112260,0.72,1,0.36,0.64,0
61991,0.44,1,0.53,0.8,0
90476,0.54,1,0.39,0.97,1
137959,0.16,0,0.67,0.7,0
80920,0.44,1,0.58,0.94,0
114294,0.21,1,0.6,0.46,1
83530,0.36,1,0.65,0.72,0
56224,0.33,1,0.94,0.59,1
27788,0.4,1,0.82,0.88,0
48082,0.5,0,0.71,0.67,1
143287,0.73,0,0.54,0.69,0
109570,0.38,1,0.32,0.44,0
121015,0.79,1,0.38,0.66,0
96816,0.63,0,0.78,0.45,0
103588,0.46,1,0.54,0.58,0
36531,0.55,1,0.52,0.48,0
108340,0.17,1,0.88,0.6,0
114439,0.69,1,0.61,0.54,1
64857,0.51,0,0.88,0.57,0
30142,0.79,1,0.88,0.49,0
135053,0.55,1,0.35,0.66,1
68355,0.68,0,0.91,0.7,0
29866,0.66,1,0.35,0.9,0
90067,0.34,1,0.93,0.72,0
130990,0.28,0,0.59,0.54,0
